x1,y1,z1,x2,y2,z2,x3,y3,z3
"-19.467178,-8.389694,3.2133636","3.0803833,0.77960205,6.173279","5.359558,1.6745148,13.023941"
"-17.93457,-0.5268707,3.6560364","-3.9341736,6.872925,31.540787","3.6474915,2.9881744,11.033112"
"-14.058197,-0.44432068,1.2512512","-3.1983795,3.75029,6.046463","2.314682,4.4956665,7.4965057"
"-8.606155,1.041626,-2.061615","-5.7706604,0.5702362,2.6438751","2.979889,6.4194946,3.2037964"
"-11.344742,1.7798004,-0.6378937","-4.9786377,0.15148926,0.99401855","2.7226563,6.3991547,0.21395874"
"-15.278549,0.8657532,-0.21794128","-16.241653,4.839035,24.44368","1.1768951,7.5584717,2.0133667"
"-20.077347,-3.655487,2.3698883","-2.8071442,6.9076233,9.130814","1.430542,8.098053,3.7445679"
"-18.798386,-4.2106323,2.853241","4.267227,3.2358398,7.9355927","1.6088104,7.748703,3.8785706"
"-15.471161,-5.335251,4.184845","4.809204,1.144516,5.051056","1.8875732,7.0368347,2.5302124"
"-5.2358704,-4.831558,0.11225891","-0.70625305,4.362854,22.303299","1.4927521,5.767441,1.5467529"
"-3.0045624,-4.7454224,-0.7252197","-6.319809,2.2117157,10.312866","4.1918488,5.090271,6.4388885"
"-7.815323,-4.948807,-1.0016022","-7.704056,1.5189819,4.107086","3.1497803,3.3124084,5.043869"
"-14.926804,-7.7759247,1.2512512","-7.9481354,0.3453064,0.046463013","5.4588623,1.7451172,5.1120605"
"-19.609558,-4.973938,-3.408783","-11.217926,2.2081146,20.3723","8.473816,-1.8812103,16.527023"
"-18.114044,-2.0905914,4.8644104","-0.27912903,4.320984,11.900497","6.185074,0.20532227,9.493332"
"-10.372055,0.06175232,0.6135559","4.616577,1.527359,7.3912354","5.0915527,0.48768616,6.5633087"
"-12.888107,4.736145,-0.64027405","1.224762,1.7068176,2.721634","5.0819855,0.7197876,7.3349915"
"-15.517822,4.4011383,3.273178","0.7306366,4.481308,18.682968","5.4815826,0.4984436,7.7489624"
"-20.655212,1.1050262,4.800995","-4.7309875,2.5969543,10.182465","5.3775024,0.4434204,10.793823"
"-19.029297,-4.920105,4.8608246","-7.688507,2.0657501,8.342377","5.524658,2.028656,11.153946"
"-13.141754,-6.1847076,2.5816498","-8.225693,2.2069244,-0.42971802","3.9465942,3.97641,8.481155"
"-7.9565125,-4.2237854,0.015350342","-12.913239,-0.06506348,15.303101","3.0480804,5.760269,3.945572"
"-5.5541077,-5.5757294,-1.403595","-5.537369,2.838623,13.291931","2.7585602,5.324768,0.57647705"
"-7.4384613,-6.9205017,-0.83769226","3.1007233,1.8252716,6.132599","2.893753,7.472336,1.3361969"
"-12.233673,-5.273041,4.579666","5.9661407,2.5239716,2.3351898","1.9282379,7.556076,2.841278"
"-20.31305,-4.5408325,-2.4671936","1.1721191,9.451202,14.853241","3.3448029,7.0679474,0.38624573"
"-14.679138,-0.8415375,4.7100677","-8.235275,4.518387,25.410385","1.533432,4.645218,2.9680939"
"-13.202774,1.5489044,-0.87716675","-7.327194,2.6974487,-1.4669952","4.110504,5.138138,3.9575348"
"-16.551529,5.7530823,0.46759033","-6.79599,-1.2016449,3.0721893","5.116684,2.8685455,7.1172485"
"-17.294495,1.77742,0.63150024","-8.640854,0.9734192,-6.0001984","7.779892,0.5810089,15.3688965"
"-19.457611,-0.33784485,2.7467651","-13.531784,9.887878,29.290344","5.923065,1.5955658,8.728821"
"-20.187424,-5.422592,4.1752777","0.5296478,5.8799133,8.753937","5.067627,1.4424133,6.9641113"
"-13.876343,-5.6295624,2.993225","3.7551727,1.7427216,3.8390808","5.5928497,1.8815002,6.367096"
"-5.8651733,-5.281418,0.31565857","-0.35809326,2.090866,4.8847504","5.26503,1.5465088,7.744171"
"-4.281128,-5.4166107,-0.27297974","-3.9234009,5.6143036,19.604202","5.8285522,2.3421173,8.021744"
"-10.040649,-6.7912903,0.0021972656","-5.509842,1.8109131,9.681168","6.477005,2.6029358,10.74118"
"-14.040253,-5.2060394,-0.08274841","-8.674347,2.143509,3.9826508","3.7336273,3.347107,6.682953"
"-18.438263,-5.0947723,3.678772","-4.7345734,0.7042389,-2.4420776","4.4742126,6.693466,5.3214417"
"-16.314636,-0.9252777,1.1495514","-12.894089,5.4791107,28.579681","5.4385223,6.018692,5.4973145"
"-14.4171295,2.0334473,-0.09112549","-3.020111,5.159668,9.286346","0.152771,6.747299,-1.1463623"
"-15.834869,4.9730225,1.7154541","1.3240509,2.695053,5.3908234","-0.045837402,7.259369,3.4406738"
"-17.3591,0.6886749,3.880951","3.037323,2.9833984,2.7192383","1.6423035,8.145905,5.8873444"
"-2.7497253,4.9933624,5.1826477","-5.0839233,4.4190826,7.7992096","4.2014313,4.8653564,7.0430756"
"-3.0883026,5.997162,6.01416","-6.7158203,2.6567688,7.0","5.6754,5.291275,4.9637146"
"-3.1074524,6.447006,6.7188416","-7.759094,2.0944672,8.306488","4.036316,5.7530823,5.3130646"
"-2.9196167,6.364456,7.9750824","-10.301468,1.871933,12.255844","2.6197662,5.2517853,6.3276215"
"-3.2234955,4.842621,12.687744","-3.5118408,2.3959503,10.639481","3.0516815,5.1656494,8.92981"
"-1.70047,1.128952,-0.7802582","1.9043121,5.181198,4.592819","4.9085083,5.464752,11.3358"
"-8.904068,-1.3607788,-2.2374878","1.455658,2.2320557,5.199402","6.3190765,5.7710266,10.084351"
"-12.912048,-3.905548,-1.5758667","-2.736557,4.322174,23.082169","2.1543732,4.7313538,1.7058868"
"-16.94754,-4.3936768,0.37428284","-5.172455,1.4053345,9.147568","1.307312,4.707428,-6.505081"
"-19.701675,-6.384506,5.484146","-7.4635773,-0.031555176,3.2408752","2.597046,6.7808075,-8.354736"
"-14.321411,0.31181335,2.3328094","-8.132385,0.2460022,-1.4801636","3.7826843,7.7140045,-1.2923279"
"-14.198181,2.037033,2.791031","-6.9862213,4.4047394,18.620743","4.385681,8.423477,-2.694519"
"-11.292099,2.715393,-1.1786652","-0.6536102,4.6858826,12.966507","3.6474915,6.668335,-5.801605"
"-11.036072,0.76286316,-2.974472","1.188858,1.5524902,4.4863434","3.2395172,5.591568,-2.259018"
"-15.247437,-0.7422333,1.0969086","2.9236603,2.0095215,1.9858398","4.8343353,4.9849854,1.357727"
"-21.815735,-2.997467,4.085541","0.25805664,6.310608,17.152756","4.9958496,4.157074,10.298508"
"-17.033676,-3.8840027,2.17128","-4.2057495,1.9508972,12.01297","4.5603485,3.9488983,9.947968"
"-13.458801,-4.2525024,0.90667725","-6.0865173,0.5331421,3.6309052","4.7445984,4.6930695,8.14975"
"-4.692688,-3.1266785,-0.34954834","-9.721207,0.35128784,0.7822571","4.4897614,4.769638,6.268997"
"-4.326599,-3.498764,-1.2935181","-4.9786377,2.5897827,11.010376","4.40242,4.0697327,6.5250244"
"-8.474548,-4.0646667,0.66978455","-2.1646729,7.7355347,15.008774","4.15477,3.5086212,7.4426727"
"-16.98941,-6.494568,-1.4299164","3.8915558,3.2789154,5.1611176","4.348587,3.9165955,7.4426727"
"-18.484924,-3.1422272,3.0757751","1.3862762,2.5311584,-4.0859375","4.4084015,3.765854,7.9798584"
"-15.670959,0.79875183,-0.7335968","2.1926575,6.158676,16.731613","5.1322327,4.104431,11.039093"
"-9.489105,0.14071655,-0.92622375","1.0668335,2.776413,13.202194","4.685974,3.7897797,8.524231"
"-12.064987,3.0157013,-3.1970062","-7.0316772,0.9423218,5.9507446","4.19664,3.7359314,2.557724"
"-16.479736,2.1590729,0.11465454","-8.8741455,0.9650421,1.5862427","5.351181,5.964859,-5.4546356"
"-18.459808,-1.0377502,-1.2755737","-9.187607,1.4783173,18.149368","5.7986298,6.0940704,-5.8027954"
"-19.845245,-4.7298737,2.8580322","-2.7018738,4.5794067,15.740982","4.656067,6.893265,-1.5076752"
"-14.578644,-4.2106323,1.1962128","5.556961,2.2930603,4.1178436","5.0903625,7.3634644,-1.3365936"
"-6.912033,-5.0014496,1.2763672","1.6865692,0.9255676,1.9475555","4.8797913,7.029663,-3.5487518"
"-3.6015625,-5.060074,-0.63549805","-3.356308,4.482498,18.508286","4.3103027,5.908615,-2.247055"
"-10.166275,-5.355591,-0.85084534","-4.346939,0.9112091,9.888138","5.754364,5.957672,-0.7946167"
"-12.958694,-3.306137,-1.8163452","-8.3190155,2.8350372,5.528412","5.1322327,3.8866882,3.0123596"
"-18.513641,-3.6375427,-3.881363","-11.299286,1.4567719,4.497116","5.4277496,1.2940674,11.331009"
"-16.665176,0.6049347,-1.2899323","-10.994186,0.019882202,3.642868","6.041504,1.9233704,11.765305"
"-13.1106415,1.8192902,-4.7355957","-7.2530212,4.831848,15.679962","5.1406097,3.2107086,7.878174"
"-14.673157,4.7098236,-4.394623","1.8791962,4.515991,7.6352997","4.7936554,3.2741241,6.4353027"
"-17.865189,3.7682343,-0.8975067","4.7075043,1.2557831,1.6687927","4.7122955,3.039627,6.52742"
"-16.119614,-0.3701477,-2.4157562","4.5998383,5.213501,10.549759","5.3248596,3.1520844,6.5585327"
"-20.1288,-4.386505,0.49032593","-3.5692596,0.14550781,19.683167","6.102524,3.09346,8.071991"
"-15.386215,-2.6792145,-2.1094666","-6.020706,1.1744232,0.19720459","5.074814,3.0252686,9.706284"
"-4.4474335,-5.9609833,3.1547394","-7.9828186,-0.51013184,6.91626","4.8020325,3.8292542,7.723831"
"-6.6823273,-4.6114197,-2.378662","-7.5987854,4.1702423,10.621536","6.451874,3.6521912,6.3694916"
"-12.390411,-5.980118,0.41375732","-1.2446442,1.0188904,26.142578","5.137024,4.6715393,0.49153137"
"-13.41333,-3.3492126,-5.981064","-1.1824188,4.1020355,10.840485","1.7810822,7.1217804,-8.600006"
"-15.5477295,-2.6457214,4.871582","2.524063,2.793167,2.795807","3.173706,6.692276,-3.5499573"
"-14.476944,-0.77453613,-1.9371948","3.5673218,2.0071259,5.2101746","5.0365295,8.20813,-0.5696869"
"-15.4244995,2.4701385,-0.91186523","-1.1728516,5.574829,26.09114","4.6584625,7.603943,0.19841003"
"-15.4197235,3.7945557,-3.1324005","-2.826294,2.5455017,19.3051","4.4048157,7.83844,-1.8139648"
"-2.4171143,6.1191864,4.960129","-11.095886,5.017288,8.044464","2.6831818,3.3925629,7.751343"
"-6.9922028,2.8003387,1.7740784","-6.0578003,5.6059265,12.381454","2.9093018,3.0635529,8.095917"
"-9.460388,-3.2881927,8.920242","-3.3515167,3.0001526,4.189636","2.8183746,2.9666443,8.427322"
"-15.114639,-8.953201,7.1327972","3.6080017,0.8430176,1.8674011","2.8147888,3.0204773,8.160522"
"-14.7126465,-5.915512,21.526825","3.275406,4.370041,8.380661","2.6425018,2.8087158,8.679764"
"-21.36589,2.7465057,7.12323","-5.013336,4.4071198,28.771103","2.3254547,2.735733,9.059021"
"-20.174255,8.406723,2.2957153","-7.634674,1.8587646,2.022934","2.3900604,3.1449127,8.195221"
"-18.583038,3.1640472,2.5744781","-7.2637787,-0.85350037,1.9571228","2.1639404,2.879303,8.529022"
"-22.215332,-3.4676514,4.156128","-5.1712646,-0.37373352,4.0101776","3.0409088,3.7167969,8.209579"
"-16.836273,-5.3208923,3.5495453","-9.746338,6.749695,22.304504","3.6714172,4.3353424,7.057434"
"-11.176056,-5.5972595,2.043274","-1.7483215,4.739731,9.863022","2.8518677,3.4224854,7.3553314"
"-7.774658,-5.319702,1.4893341","1.5812836,2.3540802,1.3601227","3.6175842,4.2958527,6.2570343"
"-6.5770416,-8.7211,1.8327026","3.4716187,0.10243225,11.462616","4.493347,2.8553772,10.937393"
"-13.2267,-5.3591766,0.6482544","-3.882721,4.371231,21.171494","5.6407166,3.6318512,10.381058"
"-16.399582,-6.0447235,-1.3162537","-4.5132294,0.37283325,7.5886383","4.8020325,2.739334,9.069794"
"-19.456406,-1.2315674,3.6691895","-8.248428,0.0079193115,3.8390808","6.3394165,4.5698395,0.35154724"
"-16.86618,2.275116,-0.9298096","-5.460785,-1.9159088,-3.4362946","5.8094025,3.8711395,-1.4227295"
"-15.306061,4.945511,0.26301575","-14.229294,7.563263,29.426727","4.64888,6.3536835,-5.600601"
"-18.459808,2.9128113,4.6681976","-1.2984772,7.0368347,12.477173","4.657257,6.031845,-0.35792542"
"-18.377243,-2.6612701,5.4291077","5.8548737,0.41947937,4.805786","5.4265594,7.4137115,-1.4562378"
"-16.966675,-3.6662598,2.2717896","2.2967377,0.013900757,-2.081955","5.4516754,7.1301575,-0.07078552"
"-13.133377,-5.269455,1.3924255","-9.813339,11.506638,31.707092","5.371521,7.1002502,-0.4320984"
"-7.1118317,-5.5841064,-0.4201355","-3.6003723,3.2298584,7.788437","5.4899597,6.9662476,-0.32443237"
"-7.47435,-7.2291718,-1.0087738","-8.510437,-0.19546509,0.55493164","5.437317,7.222275,-0.6199341"
"-10.815933,-5.4572906,1.9607239","-7.0986786,-2.1551971,-4.063217","4.9671326,7.14093,-0.66659546"
"-17.856812,-5.697769,0.9114685","-18.472961,4.5818024,20.342377","5.4803925,7.1588745,-1.2205353"
"-16.28592,-2.92807,1.9798584","-4.880539,5.464752,14.337601","5.2052155,6.7317505,-1.8139648"
"-17.258606,1.3514862,-0.931015","3.2119904,0.69226074,7.9272156","4.6105957,6.9817963,-4.5094757"
"-16.125595,4.4346466,0.44487","0.16473389,3.77063,2.6426697","2.7394104,6.0246735,-0.82572937"
"-18.027893,2.5538788,2.9333954","-7.6203156,6.614502,23.695923","3.76474,5.017288,5.8873444"
"-18.501678,-2.6505127,2.5110626","-8.053421,3.388977,0.07157898","3.8018188,4.7839966,6.85643"
"-18.824707,-5.2969666,3.6560364","-8.743744,0.6958618,3.2181396","3.5780945,5.328369,8.883148"
"-14.996185,-5.036148,1.5515442","-9.667374,-0.8905792,-4.027313","0.13124084,3.5026398,11.631317"
"-7.43248,-6.212219,1.9511414","-16.57425,6.803543,8.062424","1.9461975,3.7646484,9.568695"
"-5.0276947,-5.758789,-0.03489685","-13.002975,11.359467,18.24028","4.3916626,3.9094238,7.9068756"
"-10.071762,-7.4086304,-1.5639038","2.5001373,5.4659424,7.3553314","2.8064117,3.3590698,7.715454"
"-15.149338,-6.379715,-1.4215393","6.583481,2.8506012,4.8763733","2.823166,3.569641,8.4153595"
"-16.525208,-5.155792,2.2023926","0.13722229,11.708817,18.625534","3.1904602,3.4440155,7.82193"
"-17.554123,-1.3500061,0.37068176","-8.795197,4.0900726,21.639297","2.7776947,3.294464,8.380661"
"-17.261002,3.4763184,-1.9479523","-7.675354,0.33813477,0.8923187","2.802826,3.4404297,8.054047"
"-15.809753,4.6894836,1.9523468","-7.6849213,-0.9073334,-3.1144562","2.6951447,3.2836914,8.29332"
"-19.379837,2.1040344,4.370285","-10.94873,3.9297638,3.1427765","2.8829803,3.5660553,8.1689"
"-22.363693,-5.233551,2.615158","-16.269165,12.184998,20.342377","2.6448975,3.4452057,8.234695"
"-16.604172,-7.5486145,4.206375","0.23413086,5.838028,5.68515","2.9356232,3.5803986,8.8424835"
"-10.869766,-5.7767334,3.6979065","4.596237,3.0563812,3.671585","2.4857788,3.7622528,9.847458"
"-8.034271,-2.1779175,4.4133606","-2.7868195,5.335541,10.001801","3.7802887,3.8029327,13.0837555"
"-6.73378,1.6027374,7.0143585","-15.296494,11.614304,22.16571","2.5192719,4.0075226,10.43251"
"-4.5670776,5.6250763,7.447464","-7.095093,4.3640594,4.036499","1.3300323,4.227661,4.1381836"
"-3.0153198,5.073532,4.5317993","-8.78801,-0.61421204,2.1042938","4.4897614,5.7830048,-1.5651093"
"-5.193985,2.0789032,3.1499481","-5.5253906,0.0031280518,-6.208374","5.1645355,6.3835907,-1.0709839"
"-5.481125,5.8021393,5.968689","-4.338562,5.3175964,6.58844","3.6403046,2.4737244,7.8925323"
"-4.5419464,4.737335,7.4905243","-8.670761,3.5504913,5.266403","3.633133,2.45578,8.0863495"
"-1.6741486,2.8326416,7.299103","-8.338165,5.4240723,5.423126","3.6355286,2.4043274,8.04567"
"-0.4741516,3.1652527,8.762314","-7.506653,5.7770233,12.71286","3.8616486,2.3181915,8.125824"
"1.0189667,4.6272583,7.551544","-2.7868195,4.531555,6.1421814","4.500534,1.6565704,12.266602"
"2.330246,-2.7462158,1.5264282","0.34658813,2.1483002,4.456436","5.540207,2.9666443,12.009384"
"2.876999,-5.9633636,1.727417","-0.58781433,5.8607635,18.836105","2.0873718,5.0926666,4.8249207"
"6.711502,-8.735458,8.068405","-7.1884155,3.0073242,20.736008","3.4452972,5.3092194,3.0578308"
"11.860855,-6.0746307,9.030319","-7.548523,0.22328186,2.537384","4.840317,6.569046,0.091918945"
"13.558563,-2.2245789,5.2592316","-4.6005707,0.77841187,-3.9998016","5.077194,6.7975616,-0.9549408"
"17.744797,-0.95518494,4.0520477","-10.775253,2.690277,2.3088684","5.0604553,7.502243,-0.07078552"
"11.818985,-2.421997,5.258026","-12.751724,6.8717346,16.40738","3.9382172,7.8360443,2.819748"
"9.265839,-5.3376465,3.0326996","-0.98262024,4.310211,7.479767","4.1822815,8.02507,1.4103699"
"9.379501,-5.6714478,1.78125","0.3130951,3.232254,5.7976074","3.855667,7.8252716,1.7333984"
"7.1457977,-6.518509,2.6510468","-0.9275818,3.2705383,6.654236","3.9968414,7.6362457,1.6927185"
"3.6355286,-7.4062347,1.2093658","-15.515427,8.479706,18.972488","4.0088043,7.71521,2.2394867"
"2.6604462,-6.4850006,-2.036499","-6.2157288,1.1624603,6.4592285","4.760147,8.039429,1.1663055"
"6.930435,-6.355789,-0.050445557","-7.2661743,0.39794922,2.1473541","4.392853,7.4866943,0.48194885"
"8.193848,-5.7396393,0.18644714","-5.251419,2.9726257,-6.533798","4.593857,7.63385,0.930603"
"8.563538,-5.803055,0.92941284","-13.621521,6.590576,23.133606","4.373703,6.673126,1.9140625"
"15.611603,-2.3454285,1.53479","-2.4099426,7.051193,7.4319","2.9930573,7.0236816,-0.6654053"
"14.534836,-2.1192932,2.8843536","2.1926575,2.2799072,4.1704865","3.6032257,5.7830048,3.2289124"
"16.388077,-1.0784149,-0.709671","-0.5937958,2.467743,9.094925","5.3775024,5.6884766,5.779663"
"11.615585,-7.966156,1.2991028","-10.5993805,5.0711365,24.123047","4.1380157,5.5843964,5.41835"
"8.011993,-7.3440247,0.2079773","-7.483917,2.9475098,9.121246","1.0716095,4.7839966,7.110077"
"5.421768,-7.1693573,0.38504028","-9.077545,0.55229187,-2.1262207","1.3432007,5.303238,9.71347"
"3.0397186,-6.9240875,-0.1892395","-6.299469,0.3225708,1.0717773","-2.4123383,2.02388,7.9463654"
"3.4716187,-8.193481,-1.0219421","-12.594986,9.960861,16.299713","3.2957458,5.069931,9.080566"
"7.1206665,-6.6608734,-0.4883423","-2.3692627,6.2579803,11.536789","0.66244507,3.9321442,6.5010986"
"9.244293,-6.5878906,-0.13061523","2.0502777,1.5776062,7.4462585","2.7166748,3.9345398,9.127228"
"9.567337,-5.2096252,0.16610718","3.9932556,0.4864807,3.5950165","1.4795837,3.6713257,8.861618"
"12.945999,-3.13266,-2.156128","-3.1995697,10.267151,18.132614","1.3994293,3.828064,8.136597"
"13.246292,-2.035553,-1.6691895","-5.9070587,5.1453094,9.104492","1.7128906,3.5313568,8.992035"
"15.984879,-4.0180054,-2.0233307","-6.09848,0.24002075,3.6416779","1.5836792,3.6055298,8.596008"
"11.144196,-6.8630676,2.4404755","-10.997787,0.15986633,-3.9004974","1.4233551,3.6701355,8.506287"
"11.090363,-7.850113,-0.4572296","-16.149536,3.6486053,13.602997","1.5776978,3.738327,8.414154"
"8.0000305,-7.903946,1.0191498","-5.6318817,6.521179,16.341583","1.5250549,3.487091,8.884354"
"4.6512756,-7.4241943,0.76071167","-0.8378601,4.354477,3.7876434","1.327652,3.6402283,8.548157"
"3.054062,-5.389084,-0.24546814","2.4223633,1.4352417,2.5194397","1.3790894,3.4368286,9.549561"
"5.401428,-4.4008484,0.7846527","0.61338806,5.5329437,21.556747","2.260849,4.133148,8.940582"
"5.5880737,-6.4216003,1.0119629","-5.160492,-1.3356476,21.361725","2.218979,3.696457,12.016556"
"6.5320435,-4.9153137,-0.51704407","-5.3435364,0.5977478,3.3988037","0.31907654,3.6940613,12.617157"
"9.3471985,-6.6680603,-1.5507507","-11.452423,0.33094788,1.1698914","2.7358246,3.429657,6.9030914"
"14.029953,-5.159378,2.1306152","-10.430679,2.8553772,14.5182495","3.6570587,4.3114166,2.4572296"
"16.245697,-3.2702484,0.8396759","-3.7870178,7.3634644,20.391434","4.8845825,6.1347504,-0.9513397"
"13.927048,-1.8776245,-0.40577698","4.85347,2.4055328,10.399002","4.417984,7.289276,-1.0159607"
"13.983292,-8.490189,0.11465454","3.7300415,0.3560791,3.3318024","4.808014,7.2832947,1.0346985"
"10.70871,-8.401657,0.86839294","5.220764,4.1833954,2.220337","4.3749084,7.814499,2.1006927"
"4.8056183,-7.8046417,1.9511414","-7.0161285,2.7500916,33.78885","4.043503,7.934143,1.7034912"
"2.8004303,-5.7647705,-0.47636414","-5.999176,2.1554718,5.2831573","4.2552643,7.706833,1.9858398"
"-0.10446167,5.6561737,7.604187","-1.6370544,4.880905,8.323227","3.0767975,2.919983,8.039688"
"1.0955505,6.3812103,6.0943146","-4.461792,4.678711,6.124237","2.9152832,3.0372314,8.123428"
"-0.751709,1.625473,6.0392914","-8.66597,2.8816986,6.535797","2.597046,2.899643,8.414154"
"7.5059204,-2.1934814,2.5266266","-9.450821,3.5421143,9.705093","2.6604462,2.8816986,8.100708"
"9.343597,-5.733658,-0.012161255","-5.9848175,4.888077,15.330612","2.7681274,2.813507,8.493118"
"14.366135,-10.045532,0.41375732","0.4315338,3.8268585,5.710266","3.0241547,2.7572784,8.540985"
"16.275604,-11.027771,-1.7828522","1.2941437,3.7359314,2.6665955","2.6377106,2.8410187,8.334"
"11.682587,-8.916107,-0.06959534","-0.4968872,5.8846893,14.745575","3.0026245,2.813507,8.450058"
"8.929642,-5.063675,-0.66659546","-14.135971,6.4446106,18.264221","1.6889648,2.254776,11.91008"
"7.4197693,-3.1075287,-2.604782","-8.627686,1.6769104,-1.9635162","4.5639343,4.6440125,8.68335"
"6.2951508,-3.436554,-4.2366943","-8.320221,1.1875763,1.4175415","2.8997345,4.8174896,8.775482"
"10.373718,-4.5492096,-2.4528503","-15.892303,0.7927704,1.5970154","2.343399,4.806732,6.8336945"
"12.506912,-8.662476,-1.9371948","-11.099472,5.5760193,17.901703","3.1437988,5.0998535,4.1872406"
"14.482193,-6.9073334,-1.3988037","-0.42749023,5.335541,3.987442","5.506714,5.621475,0.3993988"
"8.611404,-10.077835,2.1042938","3.4943542,2.4509888,4.000595","4.385681,6.8836975,-3.3358002"
"5.4732056,-5.0457153,0.077560425","-6.1403503,7.747513,17.960327","4.93602,6.918396,-1.7110748"
"2.1352234,-5.0540924,-0.22871399","-10.770462,4.115204,15.385651","4.327057,7.4352417,0.552536"
"0.31188965,-6.8582916,0.30607605","-7.5329742,-0.012420654,0.5573273","4.394043,7.44841,1.3266144"
"3.3471832,-11.210831,0.2570343","-6.0625916,-1.2124176,-2.7878418","4.5448,7.925766,0.7391815"
"12.031937,-14.359787,2.886734","-16.21054,6.565445,6.65065","4.6883698,7.904236,0.50587463"
"16.33902,-8.264069,0.020141602","-6.87973,6.609726,15.689545","4.6512756,7.7164,0.6135559"
"8.961945,-5.3591766,-0.44885254","-0.55670166,3.2394257,3.2947235","4.537613,7.6888885,0.9688873"
"6.3142853,-4.8124237,-4.8097687","3.4309387,2.246399,8.141373","4.723068,7.3766174,0.6781616"
"14.124466,-2.7318573,-4.0943146","2.8183746,7.978409,18.436493","4.9144897,6.3740234,-1.3318024"
"14.233337,-7.8118286,-0.73838806","-7.1178284,5.677719,21.74936","5.30571,6.4326477,-2.2015991"
"13.082382,-13.81781,2.9812622","-9.191208,3.5588684,1.8434753","4.0758057,5.1668396,4.3343964"
"5.692154,-11.283813,3.411972","-10.074158,1.5058289,-2.0305176","4.036316,5.730362,5.9340057"
"3.7707214,-7.6921844,1.8626099","-8.947128,1.5034332,-3.709076","1.0907593,4.728958,8.9166565"
"0.31188965,-7.4744415,2.4069824","-10.882935,8.345718,17.04866","-0.8246918,4.465744,9.154739"
"0.057052612,-10.052704,3.7062836","-6.6009674,7.8946686,8.5924225","1.828949,4.350891,9.248062"
"6.4829865,-9.400665,0.020141602","1.788269,3.068344,6.551346","6.321472,4.3688354,13.459427"
"8.027557,-12.490982,2.9298096","1.414978,2.015503,4.9517517","0.14678955,3.642624,5.533203"
"12.250885,-7.7783203,3.3784637","-7.8835297,7.3802032,22.559326","2.8004303,3.3985443,10.102295"
"13.032135,-5.290985,-1.678772","-6.61055,2.8362427,9.724228","1.7511749,4.206131,7.1950226"
"10.993454,-3.8588867,-1.8522491","-6.378433,-0.3749237,2.5900269","1.4831848,3.787384,8.135391"
"14.3936615,-7.4158173,0.10748291","-8.383621,1.424469,-1.1200409","1.842102,3.6378326,8.946564"
"12.045105,-9.610031,3.6679993","-12.3293915,5.5353394,15.629715","1.7380219,3.6569824,8.523041"
"9.37471,-11.058884,1.9236298","-4.116028,4.8450165,17.224533","1.7691193,3.6617584,9.551941"
"5.298538,-7.677826,0.9365845","2.9523773,2.76326,1.6233368","2.9834747,3.692871,11.717453"
"3.4165802,-6.280411,1.9966125","1.4963379,1.3861847,4.830902","2.8793945,5.804535,9.8367"
"-0.11882019,-8.337051,2.0181427","-5.662979,4.1522827,22.077179","1.4161835,7.0440216,5.5702972"
"2.1340332,-10.155594,-1.0638123","-3.1541138,1.7307587,10.92543","1.9713135,5.885895,3.4059906"
"7.6183777,-12.006439,1.0478516","-5.651016,-0.09138489,3.897705","3.941803,5.1165924,3.3772736"
"11.917084,-11.404648,1.9750824","-8.445831,0.46495056,-1.2743835","4.6393127,7.217499,-0.40577698"
"15.286179,-5.6295624,-8.101105","-10.579041,6.6539917,9.750549","4.5687256,7.6242676,-0.15454102"
"8.264435,-5.089981,-2.0520477","-4.9786377,6.5666504,10.020935","3.8078003,7.5871887,0.40179443"
"15.00383,-5.3208923,-5.1986084","-1.3582916,2.9606628,5.5272217","4.1164856,7.559662,2.1210327"
"14.96434,-6.860672,-1.5471649","1.5298462,2.8027344,4.3631134","4.0088043,7.7534943,1.4929199"
"13.602829,-12.666855,1.0729828","0.43751526,8.47612,12.988037","4.11409,8.077713,1.2344971"
"14.454666,-10.695175,1.5718842","-7.035263,3.487091,23.713867","4.1248627,8.076523,1.7322083"
"0.5739136,6.2017365,3.0016022","-6.434677,1.4424133,2.3746796","3.1330261,2.9546814,7.6065826"
"2.3589478,5.291275,4.6107635","-12.063782,4.2444153,12.46521","3.1234589,2.7692413,8.164108"
"3.3507843,-0.28878784,-8.787842","-5.416519,3.9249725,11.619354","3.152176,2.7728271,8.1892395"
"5.4098053,-8.142029,3.4753723","0.8179779,0.98179626,4.891922","3.2789917,2.7907715,8.172485"
"6.584671,-13.951813,1.0873413","0.21737671,3.684494,5.08934","3.2215729,2.7859802,8.247864"
"16.865448,-14.556,2.8149567","-8.158691,2.057373,3.8187408","3.4094086,2.870926,7.9128723"
"24.116898,-1.1334534,-1.9754791","-6.6500244,0.15267944,-4.0811615","2.905716,2.7656555,8.515854"
"10.038712,-1.7412262,-7.1224365","-17.375854,4.186981,16.285355","2.3697205,2.8864899,8.221542"
"15.819778,-3.0525055,2.414154","-6.696686,6.0091248,11.576279","2.4283447,2.8362427,8.615158"
"13.284576,-9.218811,0.45204163","0.756958,2.9965515,6.7966156","2.9523773,2.7345428,8.670197"
"11.643112,-8.938843,-0.47636414","2.556366,1.979599,1.707077","3.4871674,2.6472015,9.008774"
"5.3906555,-8.879028,0.3886261","-3.8683624,6.6527863,17.604996","1.813385,2.5311584,10.154938"
